AFFI;VERONA;;BED AND BREAKFAST;;;;DAL GUERRO;Via della Repubblica;2;;37010;045/7236461  3343445926;;guerrino@speriguerrino.it;www.speriguerrino.it;garda;No;No;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;Si;No;No;No;No;No;Si;No;No;No;No;No;;800;41192;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
AFFI;VERONA;;BED AND BREAKFAST;;;;LE COCCHE;località Cocche;2;;37010;329 3839910;;micheledeguidi@libero.it;;garda;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;117368;43020;2 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
AFFI;VERONA;;BED AND BREAKFAST;;;;LE MURETTE;Via Monte Baldo;49;;37010;045 6200286;;info@bblemurette.it;;garda;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;193862;42985;4 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
AFFI;VERONA;;BED AND BREAKFAST;;;;SETTESTELLE;Via Don Calabria;2/A;;37010;347/7043992;045/6267698;santenicola@libero.it;;garda;No;No;No;No;Si;No;Si;No;No;No;No;Si;No;No;No;No;Si;No;No;No;No;No;No;Si;No;No;Si;No;noleggio biciclette;84040;42625;4 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
ALBAREDO D'ADIGE;VERONA;;AFFITTACAMERE;;3;;LOCANDA DELL'ARCIMBOLDO;Via Gennari;5 - Coriano;;37041;0457025300;0457025201;info@locandadellarcimboldo.it;www.locandadellarcimboldo.it;verona;No;No;No;Si;Si;No;Si;No;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;LAVANDERIA A PAGAMENTO;309;41332;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
ARCOLE;VERONA;;APPARTAMENTO;;;;ALLOGGI ZUGLIANI;Via Garibaldi;41;;37040;045/7635765;;info@alloggizugliani.it;;verona;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;parcheggio non custodito,;180027;42893;2 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
ARCOLE;VERONA;;BED AND BREAKFAST;;;;ARTEMIDE;Via Motte Crosaron;41  Loc. Gazzolo;;37040;392 5101539 - 340 5546962;045/6180148;info@bbartemide.it;www.bbartemide.it;verona;No;No;No;No;Si;No;Si;Si;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;Si;No;No;"internet (wi-fi); tv in camera.";86300;42660;4 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
ARCOLE;VERONA;;BED AND BREAKFAST;;;;BED AND BREAKFAST ANTICA CORTE RUFFO;Via Rosario;50;;37040;340/6351262;;francesca.gueresi@alice.it;www.anticacorteruffo.com;verona;No;No;No;No;Si;No;Si;Si;No;No;No;Si;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;;110462;42650;3 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
ARCOLE;VERONA;;BED AND BREAKFAST;;;;IL CONTE;Piazza Gazzolo;31 lOC. gAZZOLO;;37040;348 7210991;;info@bbilconte.com;www.bbilconte.com;verona;No;No;No;No;Si;No;Si;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;86380;42625;3 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
ARCOLE;VERONA;;BED AND BREAKFAST;;;;LA MANSARDA;Via Cimitero;3;;37040;338/3748967;;michela.zecchin@diesseweb.it;;verona;No;No;No;No;No;No;No;Si;No;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;Si;No;No;No;No;tv - wi-Fi;99682;42243;3 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
BADIA CALAVENA;VERONA;;AGRITURISMO;;;;AGRITURISMO CORNO MARANI;Via Lupatini;1;;37030;045 - 6500536;045 - 6508259;corno.marani@tiscali.it;;verona;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;47296;40772;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
BADIA CALAVENA;VERONA;;ALBERGO;Albergo;;2 **;ALBERGO CA' DEL DIAOLO;Via Cà del Diavolo;4/b;;37030;0457810700;0457810700;ca.deldiaolo@tiscali.it;www.cadeldiaolo.it;verona;No;No;No;Si;Si;No;Si;Si;No;No;No;Si;No;No;No;No;No;No;No;No;No;Si;Si;No;No;No;No;No;;2707;42747;2 **,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
BADIA CALAVENA;VERONA;;ALTRA RICETTIVITA';Ostello per la gioventù;;;OSTELLO LA SOSTA;PIAZZA SANT'ANDREA;8;;37030;0456510077;0454850945;ostellolasosta@ecolessinia.it;www.ostellolasosta.com;verona;Si;No;No;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;No;Si;No;No;No;No;No;;51336;42894;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
BARDOLINO;VERONA;;AFFITTACAMERE;;;;BARDOLINERS;Via Palestro;25;;37011;045 6211008;045 8752093;info@bardoliners.com;www.bardoliners.com;garda;No;No;No;No;Si;No;Si;No;No;No;No;No;Si;No;Si;No;No;No;No;No;No;No;No;Si;No;Si;No;No;accettazione gruppi, sala tv, wi-fi;195885;42923;2 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
BARDOLINO;VERONA;;AFFITTACAMERE;;2;;AFFITTACAMERE ALESSIO;Via Vasco de Gama;42804;;37011;0457210698;0457210698;alessiocamere@alessiocamere.it;www.alessiocamere.it;garda;No;No;No;No;Si;No;Si;Si;No;No;No;Si;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;No;No;TV SATELLITARE APPARECCHIO TV IN SALA - FRIGO BAR;326;42828;2 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
BARDOLINO;VERONA;;AFFITTACAMERE;;2;;AFFITTACAMERE BARDOLINO;VIA MONTEBALDO,;2;;37011;0456267052 - 3497703571;045 6267916;bebbardolino@yahoo.it;;garda;No;No;No;No;Si;No;Si;No;No;No;No;Si;No;No;Si;No;No;No;No;No;No;Si;Si;Si;No;No;No;No;;103822;41967;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
BARDOLINO;VERONA;;AFFITTACAMERE;;2;;CAMERE LA COLOMBARA;Via Monsurei;4;;37011;0456210051;0456210051;info@lacolombaracamere.it;www.lacolombaracamere.it;garda;No;No;No;No;Si;No;Si;Si;No;No;No;Si;No;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;Si;No;piscina-biciclette-internet;64560;42765;3 Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
